direction,pips,usd,result,open,close,score,confidence,cum
BUY,-1.0,-0.1,BE,2024-01-31 10:00:00+00:00,2024-01-31 11:00:00+00:00,19.5,0.7488,627.0
BUY,36.0,3.6,TRAIL,2024-01-31 12:00:00+00:00,2024-01-31 13:00:00+00:00,25.1,0.95,663.0
BUY,-32.0,-3.2,SL,2024-01-31 17:00:00+00:00,2024-01-31 18:00:00+00:00,24.9,0.9183,631.0
BUY,-32.0,-3.2,SL,2024-01-31 19:00:00+00:00,2024-01-31 20:00:00+00:00,34.5,0.95,599.0
BUY,-32.0,-3.2,SL,2024-02-01 02:00:00+00:00,2024-02-01 06:00:00+00:00,19.0,0.7296,567.0
BUY,27.0,2.7,TRAIL,2024-02-01 17:00:00+00:00,2024-02-01 18:00:00+00:00,22.0,0.8448,594.0
BUY,-1.0,-0.1,BE,2024-02-01 19:00:00+00:00,2024-02-02 00:00:00+00:00,26.3,0.9183,593.0
BUY,-1.0,-0.1,BE,2024-02-02 01:00:00+00:00,2024-02-02 05:00:00+00:00,32.3,0.9183,592.0
BUY,-1.0,-0.1,BE,2024-02-02 08:00:00+00:00,2024-02-02 10:00:00+00:00,32.5,0.9183,591.0
BUY,33.0,3.3,TRAIL,2024-02-02 13:00:00+00:00,2024-02-02 14:00:00+00:00,27.8,0.95,624.0
BUY,-1.0,-0.1,BE,2024-02-02 15:00:00+00:00,2024-02-02 16:00:00+00:00,24.2,0.8957,623.0
SELL,-32.0,-3.2,SL,2024-02-02 20:00:00+00:00,2024-02-02 21:00:00+00:00,-19.8,0.7467,591.0
SELL,-1.0,-0.1,BE,2024-02-05 00:00:00+00:00,2024-02-05 02:00:00+00:00,-20.0,0.7543,590.0
BUY,-1.0,-0.1,BE,2024-02-05 09:00:00+00:00,2024-02-05 10:00:00+00:00,19.2,0.7583,589.0
BUY,-32.0,-3.2,SL,2024-02-06 21:00:00+00:00,2024-02-07 05:00:00+00:00,22.6,0.8265,557.0
BUY,-32.0,-3.2,SL,2024-02-07 07:00:00+00:00,2024-02-07 08:00:00+00:00,18.0,0.6912,525.0
BUY,-32.0,-3.2,SL,2024-02-07 16:00:00+00:00,2024-02-07 17:00:00+00:00,23.6,0.944,493.0
BUY,-1.0,-0.1,BE,2024-02-07 19:00:00+00:00,2024-02-08 01:00:00+00:00,18.0,0.6912,492.0
BUY,-1.0,-0.1,BE,2024-02-08 03:00:00+00:00,2024-02-08 07:00:00+00:00,22.5,0.84,491.0
BUY,-1.0,-0.1,BE,2024-02-08 18:00:00+00:00,2024-02-09 00:00:00+00:00,18.8,0.6918,490.0
BUY,-32.0,-3.2,SL,2024-02-09 06:00:00+00:00,2024-02-09 08:00:00+00:00,18.0,0.6912,458.0
SELL,18.0,1.8,TRAIL,2024-02-09 21:00:00+00:00,2024-02-12 03:00:00+00:00,-24.1,0.9183,476.0
SELL,-1.0,-0.1,BE,2024-02-12 17:00:00+00:00,2024-02-12 18:00:00+00:00,-19.6,0.784,475.0
SELL,-32.0,-3.2,SL,2024-02-13 07:00:00+00:00,2024-02-13 10:00:00+00:00,-18.8,0.7219,443.0
SELL,-1.0,-0.1,BE,2024-02-13 17:00:00+00:00,2024-02-13 19:00:00+00:00,-23.0,0.8674,442.0
SELL,-1.0,-0.1,BE,2024-02-13 20:00:00+00:00,2024-02-13 23:00:00+00:00,-23.0,0.8674,441.0
SELL,30.0,3.0,TRAIL,2024-02-14 00:00:00+00:00,2024-02-14 01:00:00+00:00,-19.0,0.7166,471.0
SELL,-1.0,-0.1,BE,2024-02-14 02:00:00+00:00,2024-02-14 07:00:00+00:00,-23.0,0.8674,470.0
SELL,-1.0,-0.1,BE,2024-02-14 10:00:00+00:00,2024-02-14 11:00:00+00:00,-21.9,0.865,469.0
SELL,-1.0,-0.1,BE,2024-02-14 12:00:00+00:00,2024-02-14 13:00:00+00:00,-27.0,0.95,468.0
SELL,-1.0,-0.1,BE,2024-02-14 16:00:00+00:00,2024-02-14 17:00:00+00:00,-24.5,0.8867,467.0
SELL,-1.0,-0.1,BE,2024-02-14 18:00:00+00:00,2024-02-14 19:00:00+00:00,-28.5,0.8867,466.0
SELL,-1.0,-0.1,BE,2024-02-14 20:00:00+00:00,2024-02-15 03:00:00+00:00,-21.3,0.8179,465.0
SELL,-32.0,-3.2,SL,2024-02-15 04:00:00+00:00,2024-02-15 08:00:00+00:00,-23.3,0.8947,433.0
SELL,-1.0,-0.1,BE,2024-02-15 11:00:00+00:00,2024-02-15 13:00:00+00:00,-19.6,0.7526,432.0
SELL,32.0,3.2,TRAIL,2024-02-15 14:00:00+00:00,2024-02-15 15:00:00+00:00,-41.0,0.9183,464.0
BUY,-1.0,-0.1,BE,2024-02-16 01:00:00+00:00,2024-02-16 10:00:00+00:00,19.6,0.7392,463.0
SELL,50.0,5.0,TRAIL,2024-02-16 13:00:00+00:00,2024-02-16 14:00:00+00:00,-19.5,0.775,513.0
SELL,-1.0,-0.1,BE,2024-02-20 18:00:00+00:00,2024-02-20 19:00:00+00:00,-18.7,0.7386,512.0
BUY,-1.0,-0.1,BE,2024-02-21 09:00:00+00:00,2024-02-21 10:00:00+00:00,27.5,0.95,511.0
BUY,-1.0,-0.1,BE,2024-02-21 12:00:00+00:00,2024-02-21 13:00:00+00:00,27.5,0.95,510.0
BUY,-1.0,-0.1,BE,2024-02-21 15:00:00+00:00,2024-02-21 16:00:00+00:00,19.5,0.728,509.0
BUY,-1.0,-0.1,BE,2024-02-22 05:00:00+00:00,2024-02-22 06:00:00+00:00,21.0,0.9089,508.0
BUY,-32.0,-3.2,SL,2024-02-22 09:00:00+00:00,2024-02-22 11:00:00+00:00,19.6,0.784,476.0
BUY,-32.0,-3.2,SL,2024-02-22 12:00:00+00:00,2024-02-22 13:00:00+00:00,19.6,0.784,444.0
BUY,-32.0,-3.2,SL,2024-02-23 03:00:00+00:00,2024-02-23 05:00:00+00:00,25.7,0.8867,412.0
BUY,-1.0,-0.1,BE,2024-02-23 12:00:00+00:00,2024-02-23 13:00:00+00:00,19.9,0.8024,411.0
BUY,-32.0,-3.2,SL,2024-02-23 19:00:00+00:00,2024-02-25 23:00:00+00:00,31.6,0.9183,379.0
BUY,27.0,2.7,TRAIL,2024-02-26 00:00:00+00:00,2024-02-26 01:00:00+00:00,32.8,0.95,406.0
BUY,-1.0,-0.1,BE,2024-02-26 03:00:00+00:00,2024-02-26 05:00:00+00:00,29.9,0.9183,405.0
BUY,-1.0,-0.1,BE,2024-02-26 06:00:00+00:00,2024-02-26 07:00:00+00:00,21.6,0.8352,404.0
BUY,-1.0,-0.1,BE,2024-02-27 01:00:00+00:00,2024-02-27 06:00:00+00:00,20.4,0.846,403.0
BUY,-1.0,-0.1,BE,2024-02-27 09:00:00+00:00,2024-02-27 11:00:00+00:00,29.9,0.9183,402.0
BUY,-32.0,-3.2,SL,2024-02-27 12:00:00+00:00,2024-02-27 13:00:00+00:00,27.5,0.8957,370.0
BUY,-1.0,-0.1,BE,2024-02-27 14:00:00+00:00,2024-02-27 15:00:00+00:00,34.5,0.95,369.0
BUY,27.0,2.7,TRAIL,2024-02-27 17:00:00+00:00,2024-02-27 18:00:00+00:00,26.6,0.8867,396.0
BUY,19.0,1.9,TRAIL,2024-02-27 21:00:00+00:00,2024-02-28 01:00:00+00:00,23.6,0.8901,415.0
BUY,-1.0,-0.1,BE,2024-02-28 20:00:00+00:00,2024-02-28 21:00:00+00:00,40.9,0.95,414.0
BUY,-1.0,-0.1,BE,2024-02-28 23:00:00+00:00,2024-02-29 01:00:00+00:00,26.0,0.9183,413.0
BUY,-32.0,-3.2,SL,2024-02-29 02:00:00+00:00,2024-02-29 10:00:00+00:00,34.4,0.95,381.0
BUY,-1.0,-0.1,BE,2024-02-29 16:00:00+00:00,2024-02-29 19:00:00+00:00,26.9,0.9183,380.0
BUY,-1.0,-0.1,BE,2024-02-29 20:00:00+00:00,2024-03-01 02:00:00+00:00,32.4,0.9183,379.0
BUY,20.0,2.0,TRAIL,2024-03-01 05:00:00+00:00,2024-03-01 06:00:00+00:00,24.5,0.912,399.0
BUY,79.0,7.9,TRAIL,2024-03-01 09:00:00+00:00,2024-03-01 10:00:00+00:00,36.1,0.95,478.0
BUY,-1.0,-0.1,BE,2024-03-01 11:00:00+00:00,2024-03-01 12:00:00+00:00,18.4,0.7267,477.0
BUY,40.0,4.0,TRAIL,2024-03-01 13:00:00+00:00,2024-03-01 14:00:00+00:00,36.0,0.95,517.0
BUY,-32.0,-3.2,SL,2024-03-01 19:00:00+00:00,2024-03-03 23:00:00+00:00,22.5,0.8486,485.0
BUY,19.0,1.9,TRAIL,2024-03-04 01:00:00+00:00,2024-03-04 02:00:00+00:00,29.2,0.8957,504.0
BUY,-1.0,-0.1,BE,2024-03-04 03:00:00+00:00,2024-03-04 06:00:00+00:00,23.0,0.8674,503.0
BUY,-32.0,-3.2,SL,2024-03-04 09:00:00+00:00,2024-03-04 11:00:00+00:00,18.7,0.6981,471.0
BUY,95.0,9.5,TRAIL,2024-03-04 15:00:00+00:00,2024-03-04 16:00:00+00:00,18.0,0.7109,566.0
BUY,-1.0,-0.1,BE,2024-03-04 18:00:00+00:00,2024-03-04 19:00:00+00:00,23.0,0.8674,565.0
BUY,-32.0,-3.2,SL,2024-03-04 20:00:00+00:00,2024-03-04 23:00:00+00:00,23.0,0.8674,533.0
BUY,-32.0,-3.2,SL,2024-03-05 00:00:00+00:00,2024-03-05 01:00:00+00:00,19.8,0.7467,501.0
BUY,-1.0,-0.1,BE,2024-03-05 02:00:00+00:00,2024-03-05 03:00:00+00:00,18.3,0.6832,500.0
BUY,65.0,6.5,TRAIL,2024-03-05 07:00:00+00:00,2024-03-05 08:00:00+00:00,19.5,0.728,565.0
BUY,-1.0,-0.1,BE,2024-03-05 16:00:00+00:00,2024-03-05 17:00:00+00:00,20.0,0.7543,564.0
BUY,-32.0,-3.2,SL,2024-03-05 21:00:00+00:00,2024-03-06 01:00:00+00:00,18.8,0.7019,532.0
BUY,37.0,3.7,TRAIL,2024-03-06 02:00:00+00:00,2024-03-06 07:00:00+00:00,30.1,0.95,569.0
BUY,37.0,3.7,TRAIL,2024-03-06 08:00:00+00:00,2024-03-06 09:00:00+00:00,19.7,0.7943,606.0
BUY,87.0,8.7,TRAIL,2024-03-06 13:00:00+00:00,2024-03-06 14:00:00+00:00,18.0,0.6583,693.0
BUY,78.0,7.8,TRAIL,2024-03-06 15:00:00+00:00,2024-03-06 16:00:00+00:00,36.9,0.9183,771.0
BUY,63.0,6.3,TRAIL,2024-03-06 17:00:00+00:00,2024-03-06 18:00:00+00:00,25.7,0.8957,834.0
BUY,-1.0,-0.1,BE,2024-03-06 19:00:00+00:00,2024-03-06 20:00:00+00:00,31.7,0.9183,833.0
BUY,-1.0,-0.1,BE,2024-03-06 21:00:00+00:00,2024-03-06 23:00:00+00:00,29.6,0.8957,832.0
BUY,-32.0,-3.2,SL,2024-03-07 00:00:00+00:00,2024-03-07 01:00:00+00:00,30.1,0.8957,800.0
BUY,-1.0,-0.1,BE,2024-03-07 02:00:00+00:00,2024-03-07 03:00:00+00:00,30.1,0.8957,799.0
BUY,-32.0,-3.2,SL,2024-03-07 04:00:00+00:00,2024-03-07 05:00:00+00:00,19.0,0.7166,767.0
BUY,-1.0,-0.1,BE,2024-03-07 06:00:00+00:00,2024-03-07 07:00:00+00:00,34.2,0.9183,766.0
BUY,-1.0,-0.1,BE,2024-03-07 08:00:00+00:00,2024-03-07 09:00:00+00:00,25.3,0.8957,765.0
BUY,25.0,2.5,TRAIL,2024-03-07 14:00:00+00:00,2024-03-07 15:00:00+00:00,24.5,0.95,790.0
BUY,-1.0,-0.1,BE,2024-03-07 16:00:00+00:00,2024-03-07 17:00:00+00:00,32.5,0.95,789.0
BUY,-1.0,-0.1,BE,2024-03-07 19:00:00+00:00,2024-03-07 23:00:00+00:00,29.5,0.95,788.0
BUY,184.0,18.4,TRAIL,2024-03-08 12:00:00+00:00,2024-03-08 13:00:00+00:00,26.9,0.912,972.0
BUY,53.0,5.3,TRAIL,2024-03-08 14:00:00+00:00,2024-03-08 15:00:00+00:00,31.9,0.9183,1025.0
BUY,24.0,2.4,TRAIL,2024-03-08 18:00:00+00:00,2024-03-08 19:00:00+00:00,32.7,0.9183,1049.0
BUY,-1.0,-0.1,BE,2024-03-08 20:00:00+00:00,2024-03-08 21:00:00+00:00,44.9,0.9229,1048.0
BUY,54.0,5.4,TRAIL,2024-03-10 22:00:00+00:00,2024-03-10 23:00:00+00:00,24.5,0.8957,1102.0
BUY,-32.0,-3.2,SL,2024-03-11 00:00:00+00:00,2024-03-11 01:00:00+00:00,33.3,0.9183,1070.0
BUY,18.0,1.8,TRAIL,2024-03-11 02:00:00+00:00,2024-03-11 03:00:00+00:00,19.5,0.7488,1088.0
BUY,-32.0,-3.2,SL,2024-03-11 04:00:00+00:00,2024-03-11 05:00:00+00:00,24.5,0.912,1056.0
BUY,22.0,2.2,TRAIL,2024-03-11 06:00:00+00:00,2024-03-11 07:00:00+00:00,24.5,0.912,1078.0
BUY,-32.0,-3.2,SL,2024-03-11 09:00:00+00:00,2024-03-11 10:00:00+00:00,24.5,0.95,1046.0
BUY,-1.0,-0.1,BE,2024-03-11 11:00:00+00:00,2024-03-11 12:00:00+00:00,20.5,0.8148,1045.0
BUY,-1.0,-0.1,BE,2024-03-11 13:00:00+00:00,2024-03-11 14:00:00+00:00,37.3,0.95,1044.0
BUY,-32.0,-3.2,SL,2024-03-11 15:00:00+00:00,2024-03-11 16:00:00+00:00,18.5,0.7307,1012.0
BUY,32.0,3.2,TRAIL,2024-03-11 17:00:00+00:00,2024-03-11 19:00:00+00:00,20.5,0.8148,1044.0
BUY,-1.0,-0.1,BE,2024-03-11 20:00:00+00:00,2024-03-11 22:00:00+00:00,24.5,0.95,1043.0
BUY,-32.0,-3.2,SL,2024-03-11 23:00:00+00:00,2024-03-12 00:00:00+00:00,32.5,0.95,1011.0
BUY,-32.0,-3.2,SL,2024-03-12 01:00:00+00:00,2024-03-12 02:00:00+00:00,32.5,0.95,979.0
BUY,-1.0,-0.1,BE,2024-03-12 03:00:00+00:00,2024-03-12 04:00:00+00:00,20.5,0.7544,978.0
BUY,-32.0,-3.2,SL,2024-03-12 05:00:00+00:00,2024-03-12 06:00:00+00:00,24.5,0.8867,946.0
BUY,-32.0,-3.2,SL,2024-03-12 08:00:00+00:00,2024-03-12 11:00:00+00:00,18.4,0.6771,914.0
BUY,-32.0,-3.2,SL,2024-03-12 12:00:00+00:00,2024-03-12 13:00:00+00:00,31.4,0.9183,882.0
BUY,-1.0,-0.1,BE,2024-03-12 14:00:00+00:00,2024-03-12 15:00:00+00:00,34.0,0.8957,881.0
BUY,-1.0,-0.1,BE,2024-03-13 11:00:00+00:00,2024-03-13 12:00:00+00:00,22.9,0.9233,880.0
BUY,-1.0,-0.1,BE,2024-03-13 19:00:00+00:00,2024-03-13 20:00:00+00:00,21.4,0.7989,879.0
BUY,-1.0,-0.1,BE,2024-03-13 22:00:00+00:00,2024-03-13 23:00:00+00:00,36.9,0.9183,878.0
BUY,-32.0,-3.2,SL,2024-03-14 00:00:00+00:00,2024-03-14 01:00:00+00:00,34.3,0.9183,846.0
BUY,-32.0,-3.2,SL,2024-03-14 02:00:00+00:00,2024-03-14 05:00:00+00:00,39.5,0.95,814.0
BUY,-1.0,-0.1,BE,2024-03-14 08:00:00+00:00,2024-03-14 09:00:00+00:00,18.9,0.6955,813.0
BUY,-32.0,-3.2,SL,2024-03-14 10:00:00+00:00,2024-03-14 11:00:00+00:00,20.5,0.8148,781.0
SELL,-1.0,-0.1,BE,2024-03-14 20:00:00+00:00,2024-03-15 00:00:00+00:00,-19.5,0.754,780.0
BUY,20.0,2.0,TRAIL,2024-03-18 10:00:00+00:00,2024-03-18 11:00:00+00:00,20.5,0.7653,800.0
BUY,30.0,3.0,TRAIL,2024-03-18 13:00:00+00:00,2024-03-18 14:00:00+00:00,24.5,0.912,830.0
BUY,-1.0,-0.1,BE,2024-03-18 15:00:00+00:00,2024-03-18 16:00:00+00:00,23.3,0.95,829.0
BUY,-1.0,-0.1,BE,2024-03-18 19:00:00+00:00,2024-03-18 22:00:00+00:00,18.0,0.6912,828.0
BUY,-1.0,-0.1,BE,2024-03-19 02:00:00+00:00,2024-03-19 03:00:00+00:00,18.0,0.7465,827.0
SELL,-32.0,-3.2,SL,2024-03-19 15:00:00+00:00,2024-03-19 17:00:00+00:00,-19.5,0.7488,795.0
SELL,21.0,2.1,TRAIL,2024-03-20 08:00:00+00:00,2024-03-20 09:00:00+00:00,-22.2,0.9207,816.0
BUY,-1.0,-0.1,BE,2024-03-20 16:00:00+00:00,2024-03-20 17:00:00+00:00,30.4,0.9183,815.0
BUY,123.0,12.3,TRAIL,2024-03-21 00:00:00+00:00,2024-03-21 01:00:00+00:00,22.2,0.8584,938.0
BUY,-1.0,-0.1,BE,2024-03-21 02:00:00+00:00,2024-03-21 03:00:00+00:00,27.0,0.9183,937.0
BUY,-1.0,-0.1,BE,2024-03-21 04:00:00+00:00,2024-03-21 05:00:00+00:00,27.0,0.9183,936.0
BUY,18.0,1.8,TRAIL,2024-03-21 06:00:00+00:00,2024-03-21 07:00:00+00:00,27.0,0.9183,954.0
BUY,36.0,3.6,TRAIL,2024-03-21 08:00:00+00:00,2024-03-21 09:00:00+00:00,25.2,0.8957,990.0
BUY,-32.0,-3.2,SL,2024-03-21 10:00:00+00:00,2024-03-21 12:00:00+00:00,23.8,0.9183,958.0
BUY,-32.0,-3.2,SL,2024-03-21 13:00:00+00:00,2024-03-21 14:00:00+00:00,24.5,0.8867,926.0
BUY,49.0,4.9,TRAIL,2024-03-21 15:00:00+00:00,2024-03-21 16:00:00+00:00,24.3,0.95,975.0
BUY,-32.0,-3.2,SL,2024-03-22 07:00:00+00:00,2024-03-22 08:00:00+00:00,21.5,0.8034,943.0
BUY,-1.0,-0.1,BE,2024-03-22 13:00:00+00:00,2024-03-22 14:00:00+00:00,26.4,0.95,942.0
BUY,20.0,2.0,TRAIL,2024-03-25 01:00:00+00:00,2024-03-25 02:00:00+00:00,21.8,0.9057,962.0
BUY,-32.0,-3.2,SL,2024-03-25 05:00:00+00:00,2024-03-25 06:00:00+00:00,18.0,0.6912,930.0
BUY,-1.0,-0.1,BE,2024-03-25 09:00:00+00:00,2024-03-25 10:00:00+00:00,18.0,0.6912,929.0
BUY,36.0,3.6,TRAIL,2024-03-26 12:00:00+00:00,2024-03-26 13:00:00+00:00,19.2,0.7168,965.0
BUY,-1.0,-0.1,BE,2024-03-26 14:00:00+00:00,2024-03-26 15:00:00+00:00,29.5,0.95,964.0
BUY,-1.0,-0.1,BE,2024-03-26 17:00:00+00:00,2024-03-26 18:00:00+00:00,18.5,0.6808,963.0
BUY,-32.0,-3.2,SL,2024-03-27 11:00:00+00:00,2024-03-27 12:00:00+00:00,28.0,0.8957,931.0
BUY,-1.0,-0.1,BE,2024-03-27 13:00:00+00:00,2024-03-27 14:00:00+00:00,26.2,0.8957,930.0
BUY,-1.0,-0.1,BE,2024-03-27 15:00:00+00:00,2024-03-27 16:00:00+00:00,29.2,0.8957,929.0
BUY,-1.0,-0.1,BE,2024-03-27 17:00:00+00:00,2024-03-27 18:00:00+00:00,28.1,0.8957,928.0
BUY,-1.0,-0.1,BE,2024-03-27 19:00:00+00:00,2024-03-27 20:00:00+00:00,31.4,0.8957,927.0
BUY,-32.0,-3.2,SL,2024-03-27 22:00:00+00:00,2024-03-27 23:00:00+00:00,27.0,0.8957,895.0
BUY,-1.0,-0.1,BE,2024-03-28 00:00:00+00:00,2024-03-28 01:00:00+00:00,26.1,0.912,894.0
BUY,-1.0,-0.1,BE,2024-03-28 02:00:00+00:00,2024-03-28 03:00:00+00:00,18.8,0.6875,893.0
BUY,26.0,2.6,TRAIL,2024-03-28 07:00:00+00:00,2024-03-28 08:00:00+00:00,22.9,0.9497,919.0
BUY,-32.0,-3.2,SL,2024-03-28 10:00:00+00:00,2024-03-28 11:00:00+00:00,18.0,0.7109,887.0
BUY,-1.0,-0.1,BE,2024-03-28 12:00:00+00:00,2024-03-28 13:00:00+00:00,21.0,0.768,886.0
BUY,-1.0,-0.1,BE,2024-03-28 14:00:00+00:00,2024-03-28 15:00:00+00:00,33.0,0.8957,885.0
BUY,18.0,1.8,TRAIL,2024-03-28 16:00:00+00:00,2024-03-28 17:00:00+00:00,19.0,0.7166,903.0
BUY,-1.0,-0.1,BE,2024-03-28 18:00:00+00:00,2024-03-28 19:00:00+00:00,25.2,0.8957,902.0
BUY,68.0,6.8,TRAIL,2024-04-01 02:00:00+00:00,2024-04-01 03:00:00+00:00,23.0,0.8674,970.0
BUY,-1.0,-0.1,BE,2024-04-01 04:00:00+00:00,2024-04-01 05:00:00+00:00,19.0,0.7166,969.0
BUY,-1.0,-0.1,BE,2024-04-01 06:00:00+00:00,2024-04-01 07:00:00+00:00,23.0,0.8674,968.0
BUY,-32.0,-3.2,SL,2024-04-01 08:00:00+00:00,2024-04-01 09:00:00+00:00,23.0,0.8674,936.0
BUY,18.0,1.8,TRAIL,2024-04-01 10:00:00+00:00,2024-04-01 11:00:00+00:00,22.1,0.8251,954.0
BUY,44.0,4.4,TRAIL,2024-04-01 12:00:00+00:00,2024-04-01 13:00:00+00:00,29.5,0.8957,998.0
BUY,36.0,3.6,TRAIL,2024-04-01 14:00:00+00:00,2024-04-01 15:00:00+00:00,20.5,0.7544,1034.0
BUY,-1.0,-0.1,BE,2024-04-01 17:00:00+00:00,2024-04-01 18:00:00+00:00,23.7,0.9419,1033.0
BUY,68.0,6.8,TRAIL,2024-04-01 19:00:00+00:00,2024-04-01 20:00:00+00:00,20.5,0.8148,1101.0
BUY,-32.0,-3.2,SL,2024-04-01 22:00:00+00:00,2024-04-01 23:00:00+00:00,21.1,0.8508,1069.0
BUY,-32.0,-3.2,SL,2024-04-02 00:00:00+00:00,2024-04-02 01:00:00+00:00,19.0,0.788,1037.0
BUY,-32.0,-3.2,SL,2024-04-02 02:00:00+00:00,2024-04-02 03:00:00+00:00,20.7,0.8176,1005.0
BUY,-1.0,-0.1,BE,2024-04-02 06:00:00+00:00,2024-04-02 07:00:00+00:00,18.2,0.7188,1004.0
BUY,46.0,4.6,TRAIL,2024-04-02 08:00:00+00:00,2024-04-02 09:00:00+00:00,37.6,0.8957,1050.0
BUY,-32.0,-3.2,SL,2024-04-02 10:00:00+00:00,2024-04-02 11:00:00+00:00,41.3,0.9183,1018.0
BUY,88.0,8.8,TRAIL,2024-04-02 12:00:00+00:00,2024-04-02 13:00:00+00:00,19.5,0.7488,1106.0
BUY,-32.0,-3.2,SL,2024-04-02 14:00:00+00:00,2024-04-02 15:00:00+00:00,28.3,0.9183,1074.0
BUY,58.0,5.8,TRAIL,2024-04-02 16:00:00+00:00,2024-04-02 17:00:00+00:00,27.7,0.95,1132.0
BUY,67.0,6.7,TRAIL,2024-04-02 18:00:00+00:00,2024-04-02 19:00:00+00:00,29.0,0.95,1199.0
BUY,48.0,4.8,TRAIL,2024-04-02 23:00:00+00:00,2024-04-03 00:00:00+00:00,22.2,0.8584,1247.0
BUY,-1.0,-0.1,BE,2024-04-03 01:00:00+00:00,2024-04-03 02:00:00+00:00,24.6,0.8957,1246.0
BUY,-1.0,-0.1,BE,2024-04-03 03:00:00+00:00,2024-04-03 04:00:00+00:00,19.8,0.7467,1245.0
BUY,-32.0,-3.2,SL,2024-04-03 05:00:00+00:00,2024-04-03 06:00:00+00:00,27.8,0.8957,1213.0
BUY,-1.0,-0.1,BE,2024-04-03 08:00:00+00:00,2024-04-03 09:00:00+00:00,20.5,0.7544,1212.0
BUY,-1.0,-0.1,BE,2024-04-03 10:00:00+00:00,2024-04-03 11:00:00+00:00,23.7,0.8722,1211.0
BUY,31.0,3.1,TRAIL,2024-04-03 12:00:00+00:00,2024-04-03 13:00:00+00:00,23.7,0.8722,1242.0
BUY,48.0,4.8,TRAIL,2024-04-03 14:00:00+00:00,2024-04-03 15:00:00+00:00,20.5,0.8266,1290.0
BUY,25.0,2.5,TRAIL,2024-04-03 19:00:00+00:00,2024-04-03 20:00:00+00:00,20.4,0.7694,1315.0
BUY,-32.0,-3.2,SL,2024-04-03 22:00:00+00:00,2024-04-03 23:00:00+00:00,21.3,0.8033,1283.0
BUY,-1.0,-0.1,BE,2024-04-04 00:00:00+00:00,2024-04-04 01:00:00+00:00,22.8,0.8599,1282.0
BUY,-32.0,-3.2,SL,2024-04-04 02:00:00+00:00,2024-04-04 05:00:00+00:00,30.0,0.8957,1250.0
BUY,-1.0,-0.1,BE,2024-04-04 06:00:00+00:00,2024-04-04 07:00:00+00:00,24.5,0.912,1249.0
BUY,-1.0,-0.1,BE,2024-04-04 08:00:00+00:00,2024-04-04 09:00:00+00:00,24.5,0.8867,1248.0
BUY,-32.0,-3.2,SL,2024-04-04 10:00:00+00:00,2024-04-04 11:00:00+00:00,20.5,0.7544,1216.0
BUY,-1.0,-0.1,BE,2024-04-04 12:00:00+00:00,2024-04-04 13:00:00+00:00,23.0,0.9274,1215.0
BUY,-32.0,-3.2,SL,2024-04-04 14:00:00+00:00,2024-04-04 15:00:00+00:00,18.0,0.7154,1183.0
BUY,19.0,1.9,TRAIL,2024-04-05 01:00:00+00:00,2024-04-05 02:00:00+00:00,21.8,0.8445,1202.0
BUY,43.0,4.3,TRAIL,2024-04-05 08:00:00+00:00,2024-04-05 09:00:00+00:00,27.6,0.95,1245.0
BUY,-32.0,-3.2,SL,2024-04-05 10:00:00+00:00,2024-04-05 11:00:00+00:00,20.4,0.7834,1213.0
BUY,243.0,24.3,TRAIL,2024-04-05 13:00:00+00:00,2024-04-05 14:00:00+00:00,18.6,0.6959,1456.0
BUY,61.0,6.1,TRAIL,2024-04-05 19:00:00+00:00,2024-04-05 20:00:00+00:00,19.1,0.7131,1517.0
BUY,-32.0,-3.2,SL,2024-04-07 23:00:00+00:00,2024-04-08 00:00:00+00:00,36.4,0.95,1485.0
BUY,280.0,28.0,TRAIL,2024-04-08 01:00:00+00:00,2024-04-08 02:00:00+00:00,40.0,0.8957,1765.0
BUY,-1.0,-0.1,BE,2024-04-08 03:00:00+00:00,2024-04-08 04:00:00+00:00,24.6,0.8957,1764.0
BUY,55.0,5.5,TRAIL,2024-04-08 05:00:00+00:00,2024-04-08 06:00:00+00:00,36.5,0.9183,1819.0
BUY,26.0,2.6,TRAIL,2024-04-08 07:00:00+00:00,2024-04-08 08:00:00+00:00,43.7,0.9229,1845.0
BUY,49.0,4.9,TRAIL,2024-04-08 09:00:00+00:00,2024-04-08 10:00:00+00:00,43.4,0.9229,1894.0
BUY,56.0,5.6,TRAIL,2024-04-08 12:00:00+00:00,2024-04-08 13:00:00+00:00,19.1,0.7591,1950.0
BUY,96.0,9.6,TRAIL,2024-04-08 16:00:00+00:00,2024-04-08 17:00:00+00:00,18.0,0.7154,2046.0
BUY,42.0,4.2,TRAIL,2024-04-09 07:00:00+00:00,2024-04-09 08:00:00+00:00,21.3,0.779,2088.0
BUY,-32.0,-3.2,SL,2024-04-09 10:00:00+00:00,2024-04-09 11:00:00+00:00,21.5,0.8109,2056.0
BUY,105.0,10.5,TRAIL,2024-04-09 12:00:00+00:00,2024-04-09 13:00:00+00:00,39.5,0.95,2161.0
BUY,-32.0,-3.2,SL,2024-04-09 14:00:00+00:00,2024-04-09 15:00:00+00:00,19.5,0.7488,2129.0
BUY,36.0,3.6,TRAIL,2024-04-09 16:00:00+00:00,2024-04-09 17:00:00+00:00,20.5,0.7544,2165.0
BUY,-1.0,-0.1,BE,2024-04-09 18:00:00+00:00,2024-04-09 19:00:00+00:00,24.5,0.912,2164.0
