comment,commission,entry,fee,magic,order,position_id,price,profit,swap,symbol,ticket,time,time_str,type,volume
CT-SELL-c95%,0.0,0,0.0,100,745596816,745596816,4716.23,0.0,0.0,GOLD.i#,737078137,1776920913,2026-04-23 05:08:33,1,0.05
Webhook Close,0.0,1,0.0,100,745597560,745596816,4714.17,10.3,0.0,GOLD.i#,737078890,1776920937,2026-04-23 05:08:57,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745598182,745598182,4713.28,0.0,0.0,GOLD.i#,737079496,1776920979,2026-04-23 05:09:39,1,0.05
Webhook Close,0.0,1,0.0,100,745598880,745598182,4712.18,5.5,0.0,GOLD.i#,737080144,1776921034,2026-04-23 05:10:34,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745598992,745598992,4712.67,0.0,0.0,GOLD.i#,737080246,1776921047,2026-04-23 05:10:47,1,0.05
Webhook Close,0.0,1,0.0,100,745599751,745598992,4710.72,9.75,0.0,GOLD.i#,737080982,1776921071,2026-04-23 05:11:11,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745600603,745600603,4709.31,0.0,0.0,GOLD.i#,737081814,1776921114,2026-04-23 05:11:54,1,0.05
[sl 4711.74],0.0,1,0.0,100,745600833,745600603,4711.88,-12.85,0.0,GOLD.i#,737082032,1776921130,2026-04-23 05:12:10,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745601702,745601702,4713.17,0.0,0.0,GOLD.i#,737082881,1776921177,2026-04-23 05:12:57,1,0.05
Webhook Close,0.0,1,0.0,100,745602026,745601702,4712.62,2.75,0.0,GOLD.i#,737083196,1776921200,2026-04-23 05:13:20,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745603030,745603030,4709.13,0.0,0.0,GOLD.i#,737084190,1776921242,2026-04-23 05:14:02,1,0.05
CT-SELL-c95%,0.0,0,0.0,100,745603201,745603201,4708.88,0.0,0.0,GOLD.i#,737084350,1776921248,2026-04-23 05:14:08,1,0.05
Webhook Close,0.0,1,0.0,100,745603659,745603030,4707.76,6.85,0.0,GOLD.i#,737084803,1776921271,2026-04-23 05:14:31,0,0.05
Webhook Close,0.0,1,0.0,100,745603703,745603201,4707.74,5.7,0.0,GOLD.i#,737084849,1776921273,2026-04-23 05:14:33,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745604935,745604935,4706.5,0.0,0.0,GOLD.i#,737086049,1776921312,2026-04-23 05:15:12,1,0.05
[sl 4708.32],0.0,1,0.0,100,745605735,745604935,4708.34,-9.2,0.0,GOLD.i#,737086846,1776921360,2026-04-23 05:16:00,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745608242,745608242,4710.05,0.0,0.0,GOLD.i#,737089314,1776921563,2026-04-23 05:19:23,1,0.05
CT-SELL-c95%,0.0,0,0.0,100,745608655,745608655,4712.74,0.0,0.0,GOLD.i#,737089716,1776921624,2026-04-23 05:20:24,1,0.05
[sl 4713.31],0.0,1,0.0,100,745608688,745608242,4713.37,-16.6,0.0,GOLD.i#,737089749,1776921624,2026-04-23 05:20:24,0,0.05
[sl 4714.48],0.0,1,0.0,100,745609613,745608655,4714.49,-8.75,0.0,GOLD.i#,737090671,1776921662,2026-04-23 05:21:02,0,0.05
CT-SELL-c82%,0.0,0,0.0,100,745612279,745612279,4715.05,0.0,0.0,GOLD.i#,737093267,1776921885,2026-04-23 05:24:45,1,0.05
CT-SELL-c82%,0.0,0,0.0,100,745612705,745612705,4716.2,0.0,0.0,GOLD.i#,737093676,1776921945,2026-04-23 05:25:45,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745613465,745613465,4714.94,0.0,0.0,GOLD.i#,737094419,1776922026,2026-04-23 05:27:06,1,0.05
Webhook Close,0.0,1,0.0,100,745614088,745612279,4714.36,3.45,0.0,GOLD.i#,737094876,1776922130,2026-04-23 05:28:50,0,0.05
Webhook Close,0.0,1,0.0,100,745614100,745612705,4714.38,9.1,0.0,GOLD.i#,737094885,1776922131,2026-04-23 05:28:51,0,0.05
Webhook Close,0.0,1,0.0,100,745614135,745613465,4714.58,1.8,0.0,GOLD.i#,737094906,1776922133,2026-04-23 05:28:53,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745614324,745614324,4714.87,0.0,0.0,GOLD.i#,737095045,1776922159,2026-04-23 05:29:19,1,0.05
CT-SELL-c95%,0.0,0,0.0,100,745614381,745614381,4714.68,0.0,0.0,GOLD.i#,737095103,1776922173,2026-04-23 05:29:33,1,0.05
Webhook Close,0.0,1,0.0,100,745614530,745614324,4714.43,2.2,0.0,GOLD.i#,737095250,1776922181,2026-04-23 05:29:41,0,0.05
Webhook Close,0.0,1,0.0,100,745614656,745614381,4713.85,4.15,0.0,GOLD.i#,737095374,1776922199,2026-04-23 05:29:59,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745615689,745615689,4710.61,0.0,0.0,GOLD.i#,737096367,1776922222,2026-04-23 05:30:22,1,0.05
[sl 4714.54],0.0,1,0.0,100,745617706,745615689,4714.54,-19.65,0.0,GOLD.i#,737098372,1776922322,2026-04-23 05:32:02,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745618447,745618447,4713.53,0.0,0.0,GOLD.i#,737099094,1776922374,2026-04-23 05:32:54,1,0.05
Webhook Close,0.0,1,0.0,100,745618812,745618447,4713.0,2.65,0.0,GOLD.i#,737099455,1776922397,2026-04-23 05:33:17,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745619141,745619141,4712.8,0.0,0.0,GOLD.i#,737099779,1776922438,2026-04-23 05:33:58,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745619791,745619791,4711.74,0.0,0.0,GOLD.i#,737100415,1776922506,2026-04-23 05:35:06,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745620272,745620272,4714.8,0.0,0.0,GOLD.i#,737100884,1776922566,2026-04-23 05:36:06,1,0.05
[tp 4709.32],0.0,1,0.0,100,745621268,745620272,4709.31,27.45,0.0,GOLD.i#,737101865,1776922643,2026-04-23 05:37:23,0,0.05
Webhook Close,0.0,1,0.0,100,745621618,745619141,4709.98,14.1,0.0,GOLD.i#,737102211,1776922654,2026-04-23 05:37:34,0,0.05
Webhook Close,0.0,1,0.0,100,745621663,745619791,4709.97,8.85,0.0,GOLD.i#,737102257,1776922656,2026-04-23 05:37:36,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745622463,745622463,4709.74,0.0,0.0,GOLD.i#,737103049,1776922698,2026-04-23 05:38:18,1,0.05
Webhook Close,0.0,1,0.0,100,745622973,745622463,4708.73,5.05,0.0,GOLD.i#,737103562,1776922723,2026-04-23 05:38:43,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745623593,745623593,4709.18,0.0,0.0,GOLD.i#,737104173,1776922762,2026-04-23 05:39:22,1,0.05
[sl 4712.12],0.0,1,0.0,100,745624450,745623593,4712.2,-15.1,0.0,GOLD.i#,737105030,1776922796,2026-04-23 05:39:56,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745624866,745624866,4712.83,0.0,0.0,GOLD.i#,737105425,1776922825,2026-04-23 05:40:25,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745624901,745624901,4712.32,0.0,0.0,GOLD.i#,737105459,1776922829,2026-04-23 05:40:29,1,0.05
Webhook Close,0.0,1,0.0,100,745625050,745624866,4710.63,11.0,0.0,GOLD.i#,737105596,1776922852,2026-04-23 05:40:52,0,0.05
Webhook Close,0.0,1,0.0,100,745625070,745624901,4710.37,9.75,0.0,GOLD.i#,737105612,1776922854,2026-04-23 05:40:54,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745625527,745625527,4709.23,0.0,0.0,GOLD.i#,737106047,1776922894,2026-04-23 05:41:34,1,0.05
Webhook Close,0.0,1,0.0,100,745626211,745625527,4707.25,9.9,0.0,GOLD.i#,737106733,1776922948,2026-04-23 05:42:28,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745627221,745627221,4704.87,0.0,0.0,GOLD.i#,737107728,1776922972,2026-04-23 05:42:52,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745627909,745627909,4703.93,0.0,0.0,GOLD.i#,737108421,1776923038,2026-04-23 05:43:58,1,0.05
Webhook Close,0.0,1,0.0,100,745628797,745627221,4701.45,17.1,0.0,GOLD.i#,737109292,1776923079,2026-04-23 05:44:39,0,0.05
Webhook Close,0.0,1,0.0,100,745628861,745627909,4701.51,12.1,0.0,GOLD.i#,737109355,1776923081,2026-04-23 05:44:41,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745629590,745629590,4701.86,0.0,0.0,GOLD.i#,737110070,1776923104,2026-04-23 05:45:04,1,0.05
[sl 4704.41],0.0,1,0.0,100,745629974,745629590,4704.56,-13.5,0.0,GOLD.i#,737110449,1776923121,2026-04-23 05:45:21,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745631682,745631682,4701.88,0.0,0.0,GOLD.i#,737112136,1776923209,2026-04-23 05:46:49,1,0.05
Webhook Close,0.0,1,0.0,100,745632619,745631682,4700.23,8.25,0.0,GOLD.i#,737113069,1776923244,2026-04-23 05:47:24,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745632954,745632954,4699.65,0.0,0.0,GOLD.i#,737113410,1776923251,2026-04-23 05:47:31,1,0.05
[sl 4703.11],0.0,1,0.0,100,745633605,745632954,4703.47,-19.1,0.0,GOLD.i#,737114051,1776923271,2026-04-23 05:47:51,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745634402,745634402,4704.65,0.0,0.0,GOLD.i#,737114841,1776923311,2026-04-23 05:48:31,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745635421,745635421,4705.72,0.0,0.0,GOLD.i#,737115857,1776923386,2026-04-23 05:49:46,1,0.05
CT-SELL-c95%,0.0,0,0.0,100,745636576,745636576,4706.93,0.0,0.0,GOLD.i#,737117003,1776923462,2026-04-23 05:51:02,1,0.05
Webhook Close,0.0,1,0.0,100,745636758,745636576,4705.83,5.5,0.0,GOLD.i#,737117181,1776923485,2026-04-23 05:51:25,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745636930,745636930,4705.86,0.0,0.0,GOLD.i#,737117352,1776923524,2026-04-23 05:52:04,1,0.05
Webhook Close,0.0,1,0.0,100,745637454,745635421,4704.81,4.55,0.0,GOLD.i#,737117869,1776923549,2026-04-23 05:52:29,0,0.05
Webhook Close,0.0,1,0.0,100,745637473,745636930,4704.48,6.9,0.0,GOLD.i#,737117888,1776923550,2026-04-23 05:52:30,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745638058,745638058,4704.67,0.0,0.0,GOLD.i#,737118452,1776923594,2026-04-23 05:53:14,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745638701,745638701,4703.64,0.0,0.0,GOLD.i#,737119095,1776923674,2026-04-23 05:54:34,1,0.05
Webhook Close,0.0,1,0.0,100,745639001,745634402,4703.14,7.55,0.0,GOLD.i#,737119403,1776923698,2026-04-23 05:54:58,0,0.05
Webhook Close,0.0,1,0.0,100,745639006,745638058,4703.5,5.85,0.0,GOLD.i#,737119408,1776923699,2026-04-23 05:54:59,0,0.05
Webhook Close,0.0,1,0.0,100,745639040,745638701,4703.59,0.25,0.0,GOLD.i#,737119437,1776923701,2026-04-23 05:55:01,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745639614,745639614,4700.6,0.0,0.0,GOLD.i#,737120002,1776923725,2026-04-23 05:55:25,1,0.05
Webhook Close,0.0,1,0.0,100,745639984,745639614,4699.95,3.25,0.0,GOLD.i#,737120369,1776923750,2026-04-23 05:55:50,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745640247,745640247,4700.01,0.0,0.0,GOLD.i#,737120628,1776923754,2026-04-23 05:55:54,1,0.05
Webhook Close,0.0,1,0.0,100,745640663,745640247,4698.75,6.3,0.0,GOLD.i#,737121040,1776923768,2026-04-23 05:56:08,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745641041,745641041,4699.43,0.0,0.0,GOLD.i#,737121423,1776923792,2026-04-23 05:56:32,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745641882,745641882,4700.27,0.0,0.0,GOLD.i#,737122254,1776923852,2026-04-23 05:57:32,1,0.05
[sl 4702.24],0.0,1,0.0,100,745642380,745641041,4702.48,-15.25,0.0,GOLD.i#,737122745,1776923904,2026-04-23 05:58:24,0,0.05
Webhook Close,0.0,1,0.0,100,745643416,745641882,4699.73,2.7,0.0,GOLD.i#,737123774,1776923974,2026-04-23 05:59:34,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745645217,745645217,4701.85,0.0,0.0,GOLD.i#,737125516,1776924092,2026-04-23 06:01:32,1,0.05
[sl 4704.48],0.0,1,0.0,100,745645997,745645217,4704.77,-14.6,0.0,GOLD.i#,737126279,1776924123,2026-04-23 06:02:03,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745650639,745650639,4706.1,0.0,0.0,GOLD.i#,737130861,1776924376,2026-04-23 06:06:16,1,0.05
Webhook Close,0.0,1,0.0,100,745651227,745650639,4704.4,8.5,0.0,GOLD.i#,737131418,1776924408,2026-04-23 06:06:48,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745651300,745651300,4703.44,0.0,0.0,GOLD.i#,737131488,1776924416,2026-04-23 06:06:56,1,0.05
Webhook Close,0.0,1,0.0,100,745652360,745651300,4702.32,5.6,0.0,GOLD.i#,737132539,1776924451,2026-04-23 06:07:31,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745652634,745652634,4702.57,0.0,0.0,GOLD.i#,737132795,1776924479,2026-04-23 06:07:59,1,0.05
Webhook Close,0.0,1,0.0,100,745652814,745652634,4702.19,1.9,0.0,GOLD.i#,737132980,1776924502,2026-04-23 06:08:22,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745653138,745653138,4703.1,0.0,0.0,GOLD.i#,737133303,1776924541,2026-04-23 06:09:01,1,0.05
[sl 4706.25],0.0,1,0.0,100,745653546,745653138,4706.25,-15.75,0.0,GOLD.i#,737133703,1776924571,2026-04-23 06:09:31,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745656335,745656335,4701.0,0.0,0.0,GOLD.i#,737136443,1776924710,2026-04-23 06:11:50,1,0.05
Webhook Close,0.0,1,0.0,100,745656884,745656335,4700.56,2.2,0.0,GOLD.i#,737136988,1776924755,2026-04-23 06:12:35,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745657216,745657216,4700.92,0.0,0.0,GOLD.i#,737137320,1776924793,2026-04-23 06:13:13,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745657929,745657929,4702.35,0.0,0.0,GOLD.i#,737138040,1776924874,2026-04-23 06:14:34,1,0.05
[sl 4703.26],0.0,1,0.0,100,745658201,745657216,4703.43,-12.55,0.0,GOLD.i#,737138302,1776924912,2026-04-23 06:15:12,0,0.05
Webhook Close,0.0,1,0.0,100,745660425,745657929,4700.7,8.25,0.0,GOLD.i#,737140499,1776925102,2026-04-23 06:18:22,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745661055,745661055,4699.08,0.0,0.0,GOLD.i#,737141103,1776925149,2026-04-23 06:19:09,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745661833,745661833,4700.06,0.0,0.0,GOLD.i#,737141850,1776925206,2026-04-23 06:20:06,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745662255,745662255,4700.84,0.0,0.0,GOLD.i#,737142244,1776925267,2026-04-23 06:21:07,1,0.05
[sl 4703.07],0.0,1,0.0,100,745662707,745662255,4703.07,-11.15,0.0,GOLD.i#,737142680,1776925299,2026-04-23 06:21:39,0,0.05
[sl 4703.22],0.0,1,0.0,100,745662816,745661833,4703.25,-15.95,0.0,GOLD.i#,737142784,1776925309,2026-04-23 06:21:49,0,0.05
[sl 4703.27],0.0,1,0.0,100,745662834,745661055,4703.27,-20.95,0.0,GOLD.i#,737142801,1776925311,2026-04-23 06:21:51,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745665452,745665452,4703.87,0.0,0.0,GOLD.i#,737145415,1776925540,2026-04-23 06:25:40,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745665838,745665838,4703.26,0.0,0.0,GOLD.i#,737145773,1776925605,2026-04-23 06:26:45,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745665996,745665996,4704.6,0.0,0.0,GOLD.i#,737145933,1776925647,2026-04-23 06:27:27,1,0.05
Webhook Close,0.0,1,0.0,100,745666310,745665996,4703.82,3.9,0.0,GOLD.i#,737146248,1776925693,2026-04-23 06:28:13,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745666426,745666426,4703.93,0.0,0.0,GOLD.i#,737146359,1776925734,2026-04-23 06:28:54,1,0.05
Webhook Close,0.0,1,0.0,100,745666684,745665452,4702.22,8.25,0.0,GOLD.i#,737146593,1776925757,2026-04-23 06:29:17,0,0.05
Webhook Close,0.0,1,0.0,100,745666691,745665838,4702.21,5.25,0.0,GOLD.i#,737146599,1776925759,2026-04-23 06:29:19,0,0.05
Webhook Close,0.0,1,0.0,100,745666711,745666426,4702.26,8.35,0.0,GOLD.i#,737146618,1776925761,2026-04-23 06:29:21,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745667094,745667094,4704.04,0.0,0.0,GOLD.i#,737146973,1776925803,2026-04-23 06:30:03,1,0.05
Webhook Close,0.0,1,0.0,100,745667384,745667094,4703.39,3.25,0.0,GOLD.i#,737147239,1776925828,2026-04-23 06:30:28,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745667851,745667851,4702.32,0.0,0.0,GOLD.i#,737147677,1776925882,2026-04-23 06:31:22,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745668663,745668663,4704.33,0.0,0.0,GOLD.i#,737148465,1776925965,2026-04-23 06:32:45,1,0.05
Webhook Close,0.0,1,0.0,100,745668849,745668663,4702.92,7.05,0.0,GOLD.i#,737148650,1776925989,2026-04-23 06:33:09,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745668983,745668983,4702.59,0.0,0.0,GOLD.i#,737148784,1776926015,2026-04-23 06:33:35,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745669315,745669315,4704.0,0.0,0.0,GOLD.i#,737149104,1776926075,2026-04-23 06:34:35,1,0.05
Webhook Close,0.0,1,0.0,100,745669425,745669315,4703.62,1.9,0.0,GOLD.i#,737149199,1776926098,2026-04-23 06:34:58,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745669643,745669643,4703.73,0.0,0.0,GOLD.i#,737149389,1776926136,2026-04-23 06:35:36,1,0.05
Webhook Close,0.0,1,0.0,100,745669883,745669643,4702.41,6.6,0.0,GOLD.i#,737149629,1776926194,2026-04-23 06:36:34,0,0.05
Webhook Close,0.0,1,0.0,100,745669931,745668983,4702.53,0.3,0.0,GOLD.i#,737149672,1776926197,2026-04-23 06:36:37,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745669951,745669951,4702.65,0.0,0.0,GOLD.i#,737149693,1776926201,2026-04-23 06:36:41,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745670303,745670303,4703.73,0.0,0.0,GOLD.i#,737150033,1776926263,2026-04-23 06:37:43,1,0.05
Webhook Close,0.0,1,0.0,100,745670352,745670303,4702.84,4.45,0.0,GOLD.i#,737150080,1776926286,2026-04-23 06:38:06,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745670501,745670501,4703.01,0.0,0.0,GOLD.i#,737150213,1776926325,2026-04-23 06:38:45,1,0.05
Webhook Close,0.0,1,0.0,100,745670630,745670501,4702.58,2.15,0.0,GOLD.i#,737150348,1776926349,2026-04-23 06:39:09,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745670730,745670730,4702.85,0.0,0.0,GOLD.i#,737150440,1776926397,2026-04-23 06:39:57,1,0.05
Webhook Close,0.0,1,0.0,100,745670914,745667851,4701.93,1.95,0.0,GOLD.i#,737150608,1776926422,2026-04-23 06:40:22,0,0.05
Webhook Close,0.0,1,0.0,100,745670985,745669951,4701.44,6.05,0.0,GOLD.i#,737150684,1776926422,2026-04-23 06:40:22,0,0.05
Webhook Close,0.0,1,0.0,100,745671005,745670730,4701.48,6.85,0.0,GOLD.i#,737150699,1776926424,2026-04-23 06:40:24,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745671348,745671348,4704.06,0.0,0.0,GOLD.i#,737151009,1776926476,2026-04-23 06:41:16,1,0.05
[sl 4706.33],0.0,1,0.0,100,745671505,745671348,4706.41,-11.75,0.0,GOLD.i#,737151165,1776926492,2026-04-23 06:41:32,0,0.05
CT-SELL-c95%,0.0,0,0.0,100,745671959,745671959,4706.59,0.0,0.0,GOLD.i#,737151620,1776926536,2026-04-23 06:42:16,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745672641,745672641,4705.71,0.0,0.0,GOLD.i#,737152302,1776926597,2026-04-23 06:43:17,1,0.05
Webhook Close,0.0,1,0.0,100,745672909,745671959,4705.03,7.8,0.0,GOLD.i#,737152577,1776926621,2026-04-23 06:43:41,0,0.05
Webhook Close,0.0,1,0.0,100,745672914,745672641,4705.17,2.7,0.0,GOLD.i#,737152583,1776926623,2026-04-23 06:43:43,0,0.05
CT-SELL-c92%,0.0,0,0.0,100,745673251,745673251,4704.76,0.0,0.0,GOLD.i#,737152922,1776926668,2026-04-23 06:44:28,1,0.05
CT-SELL-c92%,0.0,0,0.0,100,745673477,745673477,4706.03,0.0,0.0,GOLD.i#,737153136,1776926710,2026-04-23 06:45:10,1,0.05
Webhook Close,0.0,1,0.0,100,745673537,745673477,4705.35,3.4,0.0,GOLD.i#,737153195,1776926727,2026-04-23 06:45:27,0,0.05
CT-SELL-c90%,0.0,0,0.0,100,745674890,745674890,4706.77,0.0,0.0,GOLD.i#,737154527,1776926870,2026-04-23 06:47:50,1,0.05
CT-SELL-c90%,0.0,0,0.0,100,745675156,745675156,4706.88,0.0,0.0,GOLD.i#,737154785,1776926932,2026-04-23 06:48:52,1,0.05
Webhook Close,0.0,1,0.0,100,745675355,745674890,4706.36,2.05,0.0,GOLD.i#,737154983,1776926975,2026-04-23 06:49:35,0,0.05
Webhook Close,0.0,1,0.0,100,745675356,745675156,4706.37,2.55,0.0,GOLD.i#,737154984,1776926976,2026-04-23 06:49:36,0,0.05
CT-SELL-c90%,0.0,0,0.0,100,745675558,745675558,4706.75,0.0,0.0,GOLD.i#,737155176,1776927013,2026-04-23 06:50:13,1,0.05
Webhook Close,0.0,1,0.0,100,745675923,745675558,4706.03,3.6,0.0,GOLD.i#,737155533,1776927081,2026-04-23 06:51:21,0,0.05
CT-SELL-c90%,0.0,0,0.0,100,745676428,745676428,4706.68,0.0,0.0,GOLD.i#,737156025,1776927184,2026-04-23 06:53:04,1,0.05
Webhook Close,0.0,1,0.0,100,745676760,745676428,4705.73,4.75,0.0,GOLD.i#,737156359,1776927296,2026-04-23 06:54:56,0,0.05
Webhook Close,0.0,1,0.0,100,745677276,745673251,4703.19,7.85,0.0,GOLD.i#,737156853,1776927353,2026-04-23 06:55:53,0,0.05
CT-SELL-c90%,0.0,0,0.0,100,745706373,745706373,4701.74,0.0,0.0,GOLD.i#,737185482,1776930336,2026-04-23 07:45:36,1,0.05
Webhook Close,0.0,1,0.0,100,745707312,745706373,4700.37,6.85,0.0,GOLD.i#,737186425,1776930363,2026-04-23 07:46:03,0,0.05
CT-SELL-c90%,0.0,0,0.0,100,745711605,745711605,4702.76,0.0,0.0,GOLD.i#,737190731,1776930614,2026-04-23 07:50:14,1,0.05
Webhook Close,0.0,1,0.0,100,745711849,745711605,4702.45,1.55,0.0,GOLD.i#,737190967,1776930653,2026-04-23 07:50:53,0,0.05
CT-SELL-c90%,0.0,0,0.0,100,745712055,745712055,4702.69,0.0,0.0,GOLD.i#,737191170,1776930677,2026-04-23 07:51:17,1,0.05
CT-SELL-c90%,0.0,0,0.0,100,745712756,745712756,4703.1,0.0,0.0,GOLD.i#,737191859,1776930741,2026-04-23 07:52:21,1,0.05
CT-SELL-c90%,0.0,0,0.0,100,745713383,745713383,4702.88,0.0,0.0,GOLD.i#,737192484,1776930802,2026-04-23 07:53:22,1,0.05
Webhook Close,0.0,1,0.0,100,745713646,745712756,4702.75,1.75,0.0,GOLD.i#,737192739,1776930842,2026-04-23 07:54:02,0,0.05
CT-SELL-c90%,0.0,0,0.0,100,745713794,745713794,4702.43,0.0,0.0,GOLD.i#,737192881,1776930866,2026-04-23 07:54:26,1,0.05
Webhook Close,0.0,1,0.0,100,745714546,745712055,4702.05,3.2,0.0,GOLD.i#,737193608,1776930920,2026-04-23 07:55:20,0,0.05
Webhook Close,0.0,1,0.0,100,745714564,745713383,4702.09,3.95,0.0,GOLD.i#,737193628,1776930922,2026-04-23 07:55:22,0,0.05
Webhook Close,0.0,1,0.0,100,745714574,745713794,4702.11,1.6,0.0,GOLD.i#,737193638,1776930923,2026-04-23 07:55:23,0,0.05
CT-SELL-c90%,0.0,0,0.0,100,745714826,745714826,4701.29,0.0,0.0,GOLD.i#,737193843,1776930946,2026-04-23 07:55:46,1,0.05
CT-SELL-c90%,0.0,0,0.0,100,745715442,745715442,4701.48,0.0,0.0,GOLD.i#,737194451,1776931012,2026-04-23 07:56:52,1,0.05
CT-SELL-c85%,0.0,0,0.0,100,745715800,745715800,4702.38,0.0,0.0,GOLD.i#,737194807,1776931053,2026-04-23 07:57:33,1,0.05
[sl 4704.38],0.0,1,0.0,100,745717214,745714826,4704.58,-16.45,0.0,GOLD.i#,737196201,1776931155,2026-04-23 07:59:15,0,0.05
[sl 4704.35],0.0,1,0.0,100,745717216,745715442,4704.58,-15.5,0.0,GOLD.i#,737196208,1776931155,2026-04-23 07:59:15,0,0.05
[sl 4705.41],0.0,1,0.0,100,745718555,745715800,4705.62,-16.2,0.0,GOLD.i#,737197487,1776931241,2026-04-23 08:00:41,0,0.05
CT-SELL-c82%,0.0,0,0.0,100,745724254,745724254,4707.87,0.0,0.0,GOLD.i#,737203293,1776931530,2026-04-23 08:05:30,1,0.05
CT-SELL-c89%,0.0,0,0.0,100,745724370,745724370,4707.79,0.0,0.0,GOLD.i#,737203410,1776931537,2026-04-23 08:05:37,1,0.05
Webhook Close,0.0,1,0.0,100,745724780,745724254,4707.21,3.3,0.0,GOLD.i#,737203820,1776931569,2026-04-23 08:06:09,0,0.05
Webhook Close,0.0,1,0.0,100,745724792,745724370,4707.08,3.55,0.0,GOLD.i#,737203832,1776931571,2026-04-23 08:06:11,0,0.05
CT-SELL-c89%,0.0,0,0.0,100,745725187,745725187,4707.9,0.0,0.0,GOLD.i#,737204228,1776931593,2026-04-23 08:06:33,1,0.05
CT-SELL-c89%,0.0,0,0.0,100,745725248,745725248,4707.53,0.0,0.0,GOLD.i#,737204290,1776931600,2026-04-23 08:06:40,1,0.05
CT-SELL-c89%,0.0,0,0.0,100,745725930,745725930,4708.34,0.0,0.0,GOLD.i#,737204960,1776931660,2026-04-23 08:07:40,1,0.05
CT-SELL-c89%,0.0,0,0.0,100,745726080,745726080,4708.74,0.0,0.0,GOLD.i#,737205114,1776931666,2026-04-23 08:07:46,1,0.05
[sl 4709.88],0.0,1,0.0,100,745726680,745725187,4710.07,-10.85,0.0,GOLD.i#,737205716,1776931672,2026-04-23 08:07:52,0,0.05
Webhook Close,0.0,1,0.0,100,745731686,745726080,4708.64,0.5,0.0,GOLD.i#,737210701,1776932002,2026-04-23 08:13:22,0,0.05
CT-SELL-c89%,0.0,0,0.0,100,745732153,745732153,4708.69,0.0,0.0,GOLD.i#,737211168,1776932019,2026-04-23 08:13:39,1,0.05
Webhook Close,0.0,1,0.0,100,745732302,745732153,4708.18,2.55,0.0,GOLD.i#,737211320,1776932033,2026-04-23 08:13:53,0,0.05
